c,c#,c++,cassandra,couchdb,d3,db2,excel,flume,git,hadoop,hbase,hive,java,javascript,job_title,keras,mahout,mapreduce,matlab,memcacheddb,mongodb,mysql,nosql,oozie,oracle,perl,pig,postgresql,python,r,rethinkdb,ruby,sas,scala,shark,spark,spss,sql,state,sybase,tableau,tensorflow,tsql,vba,zookeeper
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% autonomy & commission, daily payo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Remote Life Insurance agent (100% commission, free leads, no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,Data Scientist PhD-Marketing Focus,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,OH,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% autonomy & commission, daily payo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,OH,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"On-Demand Life Insurance Agent (contract, remote, 100% commi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,Specialist Data Science,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Data Scientist, Life Experience Studies - Relocate to Richmond, VA",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On-Demand Life Insurance Agent (contract, remote, 100% commi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,Data Scientist-PhD Retail Focus,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,OH,0,1,1,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Data Scientist Principal Engineer,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,OH,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Remote Life Insurance agent (100% commission, free leads, no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% autonomy, work when & where you w",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% autonomy & commission, daily payo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% autonomy & commission, daily payo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Sr Data Scientist,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,OH,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% autonomy, work when & where you w",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Data Scientist Machine Vision,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,OH,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, remote, free leads, n",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Senior Manager, Data Science - Relocate to Raleigh, NC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,IBM Tech by Degree - Junior Artificial Intelligence Engineer,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,OH,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Senior Data Scientist,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,OH,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% autonomy & commission, daily payo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Remote Life Insurance agent (100% commission, free leads, no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Data Scientist Associate, Workforce Analytics",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,OH,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, t",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission & autonomy, daily payo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Remote Life Insurance agent (100% commission, free leads, no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Science Machine Learning Lead,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,OH,0,1,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, remote, free leads, n",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, telecommute, free lea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Sr Data Scientist-190009751,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,OH,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, t",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,Data Scientist - PhD Retail Focus,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,OH,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Senior Manager, Data Science - Relocate to Raleigh, NC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Remote Life Insurance agent (100% commission, free leads, no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% autonomy & commission, daily payo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist-R&D,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Data Scientist-R&D,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, telecommute, free lea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Remote Life Insurance agent (100% commission, free leads, no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Modeling Analyst - Relocate to Raleigh, NC",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,OH,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Data Science Instructor, Journeyman",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Remote Life Insurance agent (100% commission, free leads, no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Data Scientist, Supply Chain Analytics",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,OH,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% autonomy & commission, daily payo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, remote, free leads, n",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist Healthcare Economics- ACO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,OH,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lead NLP / Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,OH,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, t",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,"Data Science Activation, Retail Focus",1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,OH,0,1,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, remote, free leads, n",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, telecommute, free lea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Modeling Analyst - Relocate to Raleigh, NC",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,OH,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, t",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Science Intern,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,OH,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission & autonomy, daily payo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, telecommute, free lea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,RT-Data Scientist-PhD,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,OH,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior Analyst - Data Science & Analytics,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,OH,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, t",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission & autonomy, daily payo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,DATA SCIENTIST/ANALYST,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,OH,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Remote Life Insurance agent (100% commission, free leads, no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, t",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,User Experience Specialist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,OH,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,OH,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On-Demand Life Insurance Agent (contract, remote, 100% commi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,User Experience Specialist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Sr Data Scientist,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,OH,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Data Scientist  (OH, Cleveland)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,OH,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Agent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, t",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Remote Life Insurance agent (100% commission, free leads, no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On-Demand Life Insurance Agent (contract, remote, 100% commi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% autonomy & commission, daily payo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On-Demand Life Insurance Agent (work when & where you want,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, remote, free leads, n",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% autonomy, work when & where you w",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, telecommute, free lea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UT,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission & autonomy, daily payo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UT,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Life Insurance Agent (Remote) - No marketing costs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UT,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,UT,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Life Insurance Agent (Remote) - Free leads,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UT,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, remote, free leads, n",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UT,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, t",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UT,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UT,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Remote Life Insurance agent (100% commission, free leads, no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UT,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, t",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UT,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On-Demand Life Insurance Agent (contract, remote, 100% commi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UT,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission & autonomy, daily payo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UT,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Senior Data Scientist: Fraud (Remote),0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,UT,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Life Insurance Agent (Remote) - Free leads,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UT,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, remote, free leads, n",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UT,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Agent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UT,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% autonomy & commission, daily payo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UT,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, telecommute, free lea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UT,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Life Insurance Agent (Remote) - Free leads,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UT,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, t",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UT,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, telecommute, free lea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UT,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,UT,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% autonomy, work when & where you w",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UT,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Remote Life Insurance agent (100% commission, free leads, no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UT,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Remote Life Insurance agent (100% commission, free leads, no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UT,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Remote Life Insurance agent (100% commission, free leads, no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UT,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Data Science - Sr. Manager,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,UT,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On-Demand Life Insurance Agent (work when & where you want,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UT,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Senior Operations Analyst (Fraud Data Analyst),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,UT,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,UT,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,Data Scientist,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,UT,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, telecommute, free lea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UT,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission & autonomy, daily payo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UT,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, t",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UT,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On-Demand Life Insurance Agent (contract, remote, 100% commi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UT,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, remote, free leads, n",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UT,0,0,0,0,0,0
